date,country,rate,currency
12-Apr-00,EMU member countries,0.9551,Euro
13-Apr-00,EMU member countries,0.9524,Euro
13-Apr-00,Denmark,7.8225,Krone
14-Apr-00,Denmark,7.7908,Krone
17-Apr-00,Denmark,7.7975,Krone
18-Apr-00,Denmark,7.8615,Krone
19-Apr-00,Denmark,7.9525,Krone
20-Apr-00,Denmark,7.9525,Krone
17-Apr-00,"China, P.R.",8.2794,Yuan
18-Apr-00,"China, P.R.",8.2790,Yuan
19-Apr-00,"China, P.R.",8.2793,Yuan
20-Apr-00,"China, P.R.",8.2791,Yuan
21-Apr-00,"China, P.R.",8.2785,Yuan
11-Apr-00,New Zealand,0.4984,Dollar
12-Apr-00,New Zealand,0.4975,Dollar
13-Apr-00,New Zealand,0.4978,Dollar
14-Apr-00,New Zealand,0.4976,Dollar
17-Apr-00,New Zealand,0.4945,Dollar
2-May-00,Canada,1.4857,Dollar
3-May-00,Canada,1.4923,Dollar
4-May-00,Canada,1.4980,Dollar
5-May-00,Canada,1.4980,Dollar
8-May-00,Canada,1.4927,Dollar
9-May-00,Canada,1.4945,Dollar
26-Apr-00,Brazil,1.7990,Real
27-Apr-00,Brazil,1.8110,Real
28-Apr-00,Brazil,1.8050,Real
1-May-00,Brazil,1.8070,Real
2-May-00,Brazil,1.8000,Real
25-Apr-00,Australia,0.5956,Dollar
26-Apr-00,Australia,0.5890,Dollar
27-Apr-00,Australia,0.5875,Dollar
28-Apr-00,Australia,0.5837,Dollar
1-May-00,Australia,0.5800,Dollar
17-Apr-00,Greece,351.0000,Drachma
18-Apr-00,Greece,354.2500,Drachma
19-Apr-00,Greece,357.8500,Drachma
20-Apr-00,Greece,357.7500,Drachma
21-Apr-00,Greece,357.8000,Drachma
14-Apr-00,EMU member countries,0.9564,Euro
17-Apr-00,EMU member countries,0.9550,Euro
18-Apr-00,EMU member countries,0.9477,Euro
19-Apr-00,EMU member countries,0.9369,Euro
20-Apr-00,EMU member countries,0.9376,Euro
21-Apr-00,Denmark,7.9490,Krone
24-Apr-00,Denmark,7.9203,Krone
25-Apr-00,Denmark,8.0480,Krone
26-Apr-00,Denmark,8.0875,Krone
27-Apr-00,Denmark,8.2090,Krone
24-Apr-00,"China, P.R.",8.2786,Yuan
25-Apr-00,"China, P.R.",8.2791,Yuan
26-Apr-00,"China, P.R.",8.2795,Yuan
27-Apr-00,"China, P.R.",8.2798,Yuan
18-Apr-00,New Zealand,0.4953,Dollar
19-Apr-00,New Zealand,0.4985,Dollar
20-Apr-00,New Zealand,0.4950,Dollar
10-May-00,Canada,1.4955,Dollar
3-May-00,Brazil,1.8160,Real
2-May-00,Australia,0.5857,Dollar
24-Apr-00,Greece,357.3800,Drachma
25-Apr-00,Greece,362.4000,Drachma
26-Apr-00,Greece,364.7500,Drachma
27-Apr-00,Greece,370.4000,Drachma
21-Apr-00,EMU member countries,0.9379,Euro
24-Apr-00,EMU member countries,0.9396,Euro
25-Apr-00,EMU member countries,0.9265,Euro
26-Apr-00,EMU member countries,0.9217,Euro
28-Apr-00,Denmark,8.1935,Krone
1-May-00,Denmark,8.1695,Krone
2-May-00,Denmark,8.2210,Krone
3-May-00,Denmark,8.3805,Krone
4-May-00,Denmark,8.3730,Krone
28-Apr-00,"China, P.R.",8.2799,Yuan
1-May-00,"China, P.R.",8.2799,Yuan
2-May-00,"China, P.R.",8.2799,Yuan
3-May-00,"China, P.R.",8.2799,Yuan
21-Apr-00,New Zealand,0.4935,Dollar
24-Apr-00,New Zealand,0.4946,Dollar
25-Apr-00,New Zealand,0.4955,Dollar
26-Apr-00,New Zealand,0.4865,Dollar
27-Apr-00,New Zealand,0.4858,Dollar
11-May-00,Canada,1.4900,Dollar
12-May-00,Canada,1.4872,Dollar
15-May-00,Canada,1.4897,Dollar
16-May-00,Canada,1.4862,Dollar
17-May-00,Canada,1.4992,Dollar
4-May-00,Brazil,1.8140,Real
5-May-00,Brazil,1.8125,Real
8-May-00,Brazil,1.8050,Real
9-May-00,Brazil,1.8075,Real
10-May-00,Brazil,1.8180,Real
3-May-00,Australia,0.5900,Dollar
4-May-00,Australia,0.5914,Dollar
5-May-00,Australia,0.5935,Dollar
8-May-00,Australia,0.5870,Dollar
9-May-00,Australia,0.5828,Dollar
10-May-00,Australia,0.5815,Dollar
28-Apr-00,Greece,370.1000,Drachma
1-May-00,Greece,368.5200,Drachma
2-May-00,Greece,371.1000,Drachma
3-May-00,Greece,377.9000,Drachma
27-Apr-00,EMU member countries,0.9083,Euro
28-Apr-00,EMU member countries,0.9089,Euro
1-May-00,EMU member countries,0.9120,Euro
2-May-00,EMU member countries,0.9068,Euro
5-May-00,Denmark,8.3255,Krone
8-May-00,Denmark,8.3260,Krone
9-May-00,Denmark,8.2610,Krone
10-May-00,Denmark,8.1980,Krone
11-May-00,Denmark,8.2675,Krone
4-May-00,"China, P.R.",8.2799,Yuan
5-May-00,"China, P.R.",8.2799,Yuan
8-May-00,"China, P.R.",8.2798,Yuan
9-May-00,"China, P.R.",8.2790,Yuan
10-May-00,"China, P.R.",8.2785,Yuan
28-Apr-00,New Zealand,0.4855,Dollar
1-May-00,New Zealand,0.4835,Dollar
2-May-00,New Zealand,0.4859,Dollar
3-May-00,New Zealand,0.4890,Dollar
4-May-00,New Zealand,0.4908,Dollar
18-May-00,Canada,1.5007,Dollar
19-May-00,Canada,1.4963,Dollar
22-May-00,Canada,1.4983,Dollar
23-May-00,Canada,1.5036,Dollar
24-May-00,Canada,1.5085,Dollar
25-May-00,Canada,1.5057,Dollar
26-May-00,Canada,1.5045,Dollar
11-May-00,Brazil,1.8200,Real
12-May-00,Brazil,1.8300,Real
15-May-00,Brazil,1.8450,Real
16-May-00,Brazil,1.8230,Real
17-May-00,Brazil,1.8330,Real
18-May-00,Brazil,1.8310,Real
11-May-00,Australia,0.5790,Dollar
12-May-00,Australia,0.5810,Dollar
15-May-00,Australia,0.5739,Dollar
16-May-00,Australia,0.5773,Dollar
17-May-00,Australia,0.5685,Dollar
18-May-00,Australia,0.5703,Dollar
4-May-00,Greece,378.1000,Drachma
5-May-00,Greece,375.6500,Drachma
8-May-00,Greece,375.8000,Drachma
9-May-00,Greece,372.7000,Drachma
10-May-00,Greece,369.8000,Drachma
11-May-00,Greece,373.1700,Drachma
3-May-00,EMU member countries,0.8891,Euro
4-May-00,EMU member countries,0.8907,Euro
5-May-00,EMU member countries,0.8953,Euro
8-May-00,EMU member countries,0.8950,Euro
9-May-00,EMU member countries,0.9023,Euro
12-May-00,Denmark,8.2177,Krone
15-May-00,Denmark,8.1656,Krone
16-May-00,Denmark,8.2480,Krone
17-May-00,Denmark,8.3645,Krone
18-May-00,Denmark,8.3330,Krone
19-May-00,Denmark,8.3350,Krone
11-May-00,"China, P.R.",8.2782,Yuan
12-May-00,"China, P.R.",8.2778,Yuan
15-May-00,"China, P.R.",8.2777,Yuan
16-May-00,"China, P.R.",8.2772,Yuan
17-May-00,"China, P.R.",8.2768,Yuan
5-May-00,New Zealand,0.4893,Dollar
8-May-00,New Zealand,0.4847,Dollar
9-May-00,New Zealand,0.4790,Dollar
10-May-00,New Zealand,0.4775,Dollar
11-May-00,New Zealand,0.4777,Dollar
12-May-00,New Zealand,0.4795,Dollar
29-May-00,Canada,ND,Dollar
30-May-00,Canada,1.5036,Dollar
31-May-00,Canada,1.4977,Dollar
1-Jun-00,Canada,1.4910,Dollar
2-Jun-00,Canada,1.4785,Dollar
5-Jun-00,Canada,1.4779,Dollar
6-Jun-00,Canada,1.4780,Dollar
19-May-00,Brazil,1.8430,Real
22-May-00,Brazil,1.8540,Real
23-May-00,Brazil,1.8520,Real
24-May-00,Brazil,1.8530,Real
25-May-00,Brazil,1.8460,Real
26-May-00,Brazil,1.8410,Real
29-May-00,Brazil,ND,Real
19-May-00,Australia,0.5728,Dollar
22-May-00,Australia,0.5740,Dollar
23-May-00,Australia,0.5747,Dollar
24-May-00,Australia,0.5713,Dollar
25-May-00,Australia,0.5700,Dollar
26-May-00,Australia,0.5716,Dollar
12-May-00,Greece,370.6600,Drachma
15-May-00,Greece,368.3500,Drachma
16-May-00,Greece,372.1000,Drachma
17-May-00,Greece,377.3000,Drachma
18-May-00,Greece,376.2500,Drachma
19-May-00,Greece,376.5000,Drachma
22-May-00,Greece,372.9100,Drachma
10-May-00,EMU member countries,0.9097,Euro
11-May-00,EMU member countries,0.9021,Euro
12-May-00,EMU member countries,0.9080,Euro
15-May-00,EMU member countries,0.9138,Euro
16-May-00,EMU member countries,0.9053,Euro
17-May-00,EMU member countries,0.8921,Euro
22-May-00,Denmark,8.2565,Krone
23-May-00,Denmark,8.2455,Krone
24-May-00,Denmark,8.2000,Krone
25-May-00,Denmark,8.2200,Krone
26-May-00,Denmark,8.0060,Krone
18-May-00,"China, P.R.",8.2773,Yuan
19-May-00,"China, P.R.",8.2768,Yuan
22-May-00,"China, P.R.",8.2770,Yuan
23-May-00,"China, P.R.",8.2768,Yuan
24-May-00,"China, P.R.",8.2769,Yuan
25-May-00,"China, P.R.",8.2773,Yuan
15-May-00,New Zealand,0.4741,Dollar
16-May-00,New Zealand,0.4730,Dollar
17-May-00,New Zealand,0.4610,Dollar
18-May-00,New Zealand,0.4527,Dollar
19-May-00,New Zealand,0.4565,Dollar
22-May-00,New Zealand,0.4593,Dollar
7-Jun-00,Canada,1.4785,Dollar
8-Jun-00,Canada,1.4800,Dollar
9-Jun-00,Canada,1.4765,Dollar
12-Jun-00,Canada,1.4765,Dollar
30-May-00,Brazil,1.8325,Real
31-May-00,Brazil,1.8270,Real
1-Jun-00,Brazil,1.8210,Real
2-Jun-00,Brazil,1.8070,Real
5-Jun-00,Brazil,1.7940,Real
29-May-00,Australia,ND,Dollar
30-May-00,Australia,0.5768,Dollar
31-May-00,Australia,0.5708,Dollar
1-Jun-00,Australia,0.5721,Dollar
2-Jun-00,Australia,0.5790,Dollar
23-May-00,Greece,372.5000,Drachma
24-May-00,Greece,370.3000,Drachma
25-May-00,Greece,371.5500,Drachma
26-May-00,Greece,362.0000,Drachma
29-May-00,Greece,ND,Drachma
18-May-00,EMU member countries,0.8952,Euro
19-May-00,EMU member countries,0.8946,Euro
22-May-00,EMU member countries,0.9036,Euro
23-May-00,EMU member countries,0.9032,Euro
24-May-00,EMU member countries,0.9096,Euro
29-May-00,Denmark,ND,Krone
30-May-00,Denmark,8.0120,Krone
31-May-00,Denmark,7.9980,Krone
1-Jun-00,Denmark,8.0225,Krone
2-Jun-00,Denmark,7.9150,Krone
5-Jun-00,Denmark,7.8810,Krone
26-May-00,"China, P.R.",8.2771,Yuan
29-May-00,"China, P.R.",ND,Yuan
30-May-00,"China, P.R.",8.2772,Yuan
31-May-00,"China, P.R.",8.2773,Yuan
1-Jun-00,"China, P.R.",8.2771,Yuan
2-Jun-00,"China, P.R.",8.2771,Yuan
23-May-00,New Zealand,0.4587,Dollar
24-May-00,New Zealand,0.4540,Dollar
25-May-00,New Zealand,0.4566,Dollar
26-May-00,New Zealand,0.4585,Dollar
29-May-00,New Zealand,ND,Dollar
30-May-00,New Zealand,0.4601,Dollar
31-May-00,New Zealand,0.4572,Dollar
13-Jun-00,Canada,1.4697,Dollar
14-Jun-00,Canada,1.4695,Dollar
15-Jun-00,Canada,1.4758,Dollar
16-Jun-00,Canada,1.4708,Dollar
19-Jun-00,Canada,1.4657,Dollar
20-Jun-00,Canada,1.4708,Dollar
6-Jun-00,Brazil,1.7930,Real
7-Jun-00,Brazil,1.8040,Real
8-Jun-00,Brazil,1.7990,Real
9-Jun-00,Brazil,1.8025,Real
12-Jun-00,Brazil,1.8050,Real
13-Jun-00,Brazil,1.8120,Real
5-Jun-00,Australia,0.5812,Dollar
6-Jun-00,Australia,0.5887,Dollar
7-Jun-00,Australia,0.5900,Dollar
8-Jun-00,Australia,0.5878,Dollar
9-Jun-00,Australia,0.5864,Dollar
30-May-00,Greece,361.8500,Drachma
31-May-00,Greece,360.9500,Drachma
1-Jun-00,Greece,362.5000,Drachma
2-Jun-00,Greece,357.2500,Drachma
5-Jun-00,Greece,355.7000,Drachma
25-May-00,EMU member countries,0.9072,Euro
26-May-00,EMU member countries,0.9310,Euro
29-May-00,EMU member countries,ND,Euro
30-May-00,EMU member countries,0.9314,Euro
6-Jun-00,Denmark,7.7990,Krone
7-Jun-00,Denmark,7.7771,Krone
8-Jun-00,Denmark,7.8130,Krone
9-Jun-00,Denmark,7.8320,Krone
12-Jun-00,Denmark,7.8200,Krone
13-Jun-00,Denmark,7.7550,Krone
5-Jun-00,"China, P.R.",8.2770,Yuan
6-Jun-00,"China, P.R.",8.2773,Yuan
7-Jun-00,"China, P.R.",8.2773,Yuan
8-Jun-00,"China, P.R.",8.2775,Yuan
9-Jun-00,"China, P.R.",8.2772,Yuan
12-Jun-00,"China, P.R.",8.2771,Yuan
1-Jun-00,New Zealand,0.4561,Dollar
2-Jun-00,New Zealand,0.4664,Dollar
5-Jun-00,New Zealand,0.4675,Dollar
6-Jun-00,New Zealand,0.4738,Dollar
21-Jun-00,Canada,1.4729,Dollar
22-Jun-00,Canada,1.4725,Dollar
23-Jun-00,Canada,1.4793,Dollar
26-Jun-00,Canada,1.4830,Dollar
27-Jun-00,Canada,1.4825,Dollar
14-Jun-00,Brazil,1.8125,Real
15-Jun-00,Brazil,1.8120,Real
16-Jun-00,Brazil,1.8080,Real
19-Jun-00,Brazil,1.8050,Real
20-Jun-00,Brazil,1.8000,Real
12-Jun-00,Australia,0.5912,Dollar
13-Jun-00,Australia,0.5973,Dollar
14-Jun-00,Australia,0.6007,Dollar
15-Jun-00,Australia,0.6015,Dollar
16-Jun-00,Australia,0.6083,Dollar
6-Jun-00,Greece,351.9000,Drachma
7-Jun-00,Greece,350.6100,Drachma
8-Jun-00,Greece,352.1900,Drachma
9-Jun-00,Greece,353.2000,Drachma
31-May-00,EMU member countries,0.9328,Euro
1-Jun-00,EMU member countries,0.9307,Euro
2-Jun-00,EMU member countries,0.9432,Euro
5-Jun-00,EMU member countries,0.9471,Euro
6-Jun-00,EMU member countries,0.9570,Euro
7-Jun-00,EMU member countries,0.9600,Euro
14-Jun-00,Denmark,7.7780,Krone
15-Jun-00,Denmark,7.8280,Krone
16-Jun-00,Denmark,7.7310,Krone
19-Jun-00,Denmark,7.7495,Krone
20-Jun-00,Denmark,7.8000,Krone
13-Jun-00,"China, P.R.",8.2770,Yuan
14-Jun-00,"China, P.R.",8.2768,Yuan
15-Jun-00,"China, P.R.",8.2768,Yuan
16-Jun-00,"China, P.R.",8.2768,Yuan
19-Jun-00,"China, P.R.",8.2768,Yuan
7-Jun-00,New Zealand,0.4720,Dollar
8-Jun-00,New Zealand,0.4685,Dollar
9-Jun-00,New Zealand,0.4680,Dollar
12-Jun-00,New Zealand,0.4707,Dollar
13-Jun-00,New Zealand,0.4720,Dollar
14-Jun-00,New Zealand,0.4757,Dollar
28-Jun-00,Canada,1.4838,Dollar
29-Jun-00,Canada,1.4820,Dollar
30-Jun-00,Canada,1.4798,Dollar
3-Jul-00,Canada,1.4793,Dollar
4-Jul-00,Canada,ND,Dollar
5-Jul-00,Canada,1.4909,Dollar
21-Jun-00,Brazil,1.8150,Real
22-Jun-00,Brazil,1.8130,Real
23-Jun-00,Brazil,1.8220,Real
26-Jun-00,Brazil,1.8280,Real
27-Jun-00,Brazil,1.8230,Real
28-Jun-00,Brazil,1.8200,Real
19-Jun-00,Australia,0.6024,Dollar
20-Jun-00,Australia,0.6037,Dollar
21-Jun-00,Australia,0.6026,Dollar
22-Jun-00,Australia,0.5993,Dollar
23-Jun-00,Australia,0.5964,Dollar
26-Jun-00,Australia,0.5965,Dollar
27-Jun-00,Australia,0.6012,Dollar
12-Jun-00,Greece,352.3000,Drachma
13-Jun-00,Greece,349.6000,Drachma
14-Jun-00,Greece,350.8000,Drachma
15-Jun-00,Greece,352.3000,Drachma
16-Jun-00,Greece,348.8500,Drachma
19-Jun-00,Greece,349.8000,Drachma
8-Jun-00,EMU member countries,0.9548,Euro
9-Jun-00,EMU member countries,0.9526,Euro
12-Jun-00,EMU member countries,0.9544,Euro
13-Jun-00,EMU member countries,0.9619,Euro
14-Jun-00,EMU member countries,0.9590,Euro
15-Jun-00,EMU member countries,0.9530,Euro
21-Jun-00,Denmark,7.8880,Krone
22-Jun-00,Denmark,7.9375,Krone
23-Jun-00,Denmark,7.9680,Krone
26-Jun-00,Denmark,7.9495,Krone
27-Jun-00,Denmark,7.8999,Krone
28-Jun-00,Denmark,7.8980,Krone
20-Jun-00,"China, P.R.",8.2772,Yuan
21-Jun-00,"China, P.R.",8.2772,Yuan
22-Jun-00,"China, P.R.",8.2771,Yuan
23-Jun-00,"China, P.R.",8.2769,Yuan
26-Jun-00,"China, P.R.",8.2773,Yuan
27-Jun-00,"China, P.R.",8.2774,Yuan
15-Jun-00,New Zealand,0.4690,Dollar
16-Jun-00,New Zealand,0.4785,Dollar
19-Jun-00,New Zealand,0.4730,Dollar
20-Jun-00,New Zealand,0.4751,Dollar
21-Jun-00,New Zealand,0.4752,Dollar
22-Jun-00,New Zealand,0.4728,Dollar
6-Jul-00,Canada,1.4850,Dollar
7-Jul-00,Canada,1.4810,Dollar
10-Jul-00,Canada,1.4798,Dollar
11-Jul-00,Canada,1.4785,Dollar
12-Jul-00,Canada,1.4815,Dollar
13-Jul-00,Canada,1.4809,Dollar
29-Jun-00,Brazil,1.8170,Real
30-Jun-00,Brazil,1.8040,Real
3-Jul-00,Brazil,1.8090,Real
4-Jul-00,Brazil,ND,Real
28-Jun-00,Australia,0.6023,Dollar
29-Jun-00,Australia,0.6029,Dollar
30-Jun-00,Australia,0.5971,Dollar
3-Jul-00,Australia,0.5996,Dollar
4-Jul-00,Australia,ND,Dollar
20-Jun-00,Greece,352.0000,Drachma
21-Jun-00,Greece,355.9500,Drachma
22-Jun-00,Greece,358.1000,Drachma
23-Jun-00,Greece,359.6000,Drachma
26-Jun-00,Greece,358.7000,Drachma
16-Jun-00,EMU member countries,0.9648,Euro
19-Jun-00,EMU member countries,0.9622,Euro
20-Jun-00,EMU member countries,0.9557,Euro
21-Jun-00,EMU member countries,0.9455,Euro
22-Jun-00,EMU member countries,0.9398,Euro
29-Jun-00,Denmark,7.8405,Krone
30-Jun-00,Denmark,7.8200,Krone
3-Jul-00,Denmark,7.8300,Krone
4-Jul-00,Denmark,ND,Krone
5-Jul-00,Denmark,7.8180,Krone
28-Jun-00,"China, P.R.",8.2775,Yuan
29-Jun-00,"China, P.R.",8.2780,Yuan
30-Jun-00,"China, P.R.",8.2782,Yuan
3-Jul-00,"China, P.R.",8.2786,Yuan
4-Jul-00,"China, P.R.",ND,Yuan
5-Jul-00,"China, P.R.",8.2787,Yuan
23-Jun-00,New Zealand,0.4715,Dollar
26-Jun-00,New Zealand,0.4695,Dollar
27-Jun-00,New Zealand,0.4720,Dollar
28-Jun-00,New Zealand,0.4650,Dollar
29-Jun-00,New Zealand,0.4692,Dollar
14-Jul-00,Canada,1.4845,Dollar
17-Jul-00,Canada,1.4813,Dollar
18-Jul-00,Canada,1.4783,Dollar
19-Jul-00,Canada,1.4758,Dollar
20-Jul-00,Canada,1.4748,Dollar
5-Jul-00,Brazil,1.8050,Real
6-Jul-00,Brazil,1.7980,Real
7-Jul-00,Brazil,1.7990,Real
10-Jul-00,Brazil,1.8000,Real
11-Jul-00,Brazil,1.7990,Real
5-Jul-00,Australia,0.5907,Dollar
6-Jul-00,Australia,0.5909,Dollar
7-Jul-00,Australia,0.5901,Dollar
10-Jul-00,Australia,0.5912,Dollar
11-Jul-00,Australia,0.5891,Dollar
12-Jul-00,Australia,0.5890,Dollar
27-Jun-00,Greece,356.6700,Drachma
28-Jun-00,Greece,356.4500,Drachma
29-Jun-00,Greece,353.6900,Drachma
30-Jun-00,Greece,353.0000,Drachma
3-Jul-00,Greece,353.7000,Drachma
4-Jul-00,Greece,ND,Drachma
23-Jun-00,EMU member countries,0.9358,Euro
26-Jun-00,EMU member countries,0.9382,Euro
27-Jun-00,EMU member countries,0.9444,Euro
28-Jun-00,EMU member countries,0.9444,Euro
29-Jun-00,EMU member countries,0.9515,Euro
6-Jul-00,Denmark,7.8330,Krone
7-Jul-00,Denmark,7.8675,Krone
10-Jul-00,Denmark,7.8425,Krone
11-Jul-00,Denmark,7.8590,Krone
12-Jul-00,Denmark,7.9350,Krone
13-Jul-00,Denmark,7.9797,Krone
6-Jul-00,"China, P.R.",8.2791,Yuan
7-Jul-00,"China, P.R.",8.2793,Yuan
10-Jul-00,"China, P.R.",8.2795,Yuan
11-Jul-00,"China, P.R.",8.2794,Yuan
12-Jul-00,"China, P.R.",8.2795,Yuan
30-Jun-00,New Zealand,0.4690,Dollar
3-Jul-00,New Zealand,0.4675,Dollar
4-Jul-00,New Zealand,ND,Dollar
5-Jul-00,New Zealand,0.4608,Dollar
6-Jul-00,New Zealand,0.4605,Dollar
7-Jul-00,New Zealand,0.4605,Dollar
21-Jul-00,Canada,1.4715,Dollar
24-Jul-00,Canada,1.4639,Dollar
25-Jul-00,Canada,1.4653,Dollar
26-Jul-00,Canada,1.4665,Dollar
27-Jul-00,Canada,1.4713,Dollar
12-Jul-00,Brazil,1.8050,Real
13-Jul-00,Brazil,1.8090,Real
14-Jul-00,Brazil,1.8120,Real
17-Jul-00,Brazil,1.8000,Real
18-Jul-00,Brazil,1.7980,Real
13-Jul-00,Australia,0.5855,Dollar
14-Jul-00,Australia,0.5847,Dollar
17-Jul-00,Australia,0.5855,Dollar
18-Jul-00,Australia,0.5844,Dollar
5-Jul-00,Greece,352.7500,Drachma
6-Jul-00,Greece,353.6000,Drachma
7-Jul-00,Greece,355.5000,Drachma
10-Jul-00,Greece,353.9500,Drachma
11-Jul-00,Greece,354.7000,Drachma
30-Jun-00,EMU member countries,0.9545,Euro
3-Jul-00,EMU member countries,0.9526,Euro
4-Jul-00,EMU member countries,ND,Euro
5-Jul-00,EMU member countries,0.9548,Euro
6-Jul-00,EMU member countries,0.9527,Euro
14-Jul-00,Denmark,7.9590,Krone
17-Jul-00,Denmark,7.9720,Krone
18-Jul-00,Denmark,7.9980,Krone
19-Jul-00,Denmark,8.0700,Krone
20-Jul-00,Denmark,8.0235,Krone
13-Jul-00,"China, P.R.",8.2791,Yuan
14-Jul-00,"China, P.R.",8.2796,Yuan
17-Jul-00,"China, P.R.",8.2791,Yuan
18-Jul-00,"China, P.R.",8.2796,Yuan
19-Jul-00,"China, P.R.",8.2796,Yuan
10-Jul-00,New Zealand,0.4611,Dollar
11-Jul-00,New Zealand,0.4597,Dollar
12-Jul-00,New Zealand,0.4595,Dollar
13-Jul-00,New Zealand,0.4597,Dollar
28-Jul-00,Canada,1.4776,Dollar
31-Jul-00,Canada,1.4880,Dollar
1-Aug-00,Canada,1.4892,Dollar
2-Aug-00,Canada,1.4813,Dollar
3-Aug-00,Canada,1.4844,Dollar
19-Jul-00,Brazil,1.8070,Real
20-Jul-00,Brazil,1.8015,Real
21-Jul-00,Brazil,1.7940,Real
24-Jul-00,Brazil,1.7970,Real
25-Jul-00,Brazil,1.7900,Real
19-Jul-00,Australia,0.5750,Dollar
20-Jul-00,Australia,0.5816,Dollar
21-Jul-00,Australia,0.5865,Dollar
24-Jul-00,Australia,0.5860,Dollar
25-Jul-00,Australia,0.5849,Dollar
12-Jul-00,Greece,358.2500,Drachma
13-Jul-00,Greece,360.3700,Drachma
14-Jul-00,Greece,359.1500,Drachma
17-Jul-00,Greece,360.2000,Drachma
7-Jul-00,EMU member countries,0.9484,Euro
10-Jul-00,EMU member countries,0.9521,Euro
11-Jul-00,EMU member countries,0.9497,Euro
12-Jul-00,EMU member countries,0.9401,Euro
13-Jul-00,EMU member countries,0.9339,Euro
21-Jul-00,Denmark,7.9795,Krone
24-Jul-00,Denmark,8.0050,Krone
25-Jul-00,Denmark,7.9400,Krone
26-Jul-00,Denmark,7.9215,Krone
20-Jul-00,"China, P.R.",8.2796,Yuan
21-Jul-00,"China, P.R.",8.2795,Yuan
24-Jul-00,"China, P.R.",8.2798,Yuan
25-Jul-00,"China, P.R.",8.2797,Yuan
26-Jul-00,"China, P.R.",8.2796,Yuan
14-Jul-00,New Zealand,0.4612,Dollar
17-Jul-00,New Zealand,0.4579,Dollar
18-Jul-00,New Zealand,0.4576,Dollar
19-Jul-00,New Zealand,0.4540,Dollar
20-Jul-00,New Zealand,0.4609,Dollar
4-Aug-00,Canada,1.4889,Dollar
7-Aug-00,Canada,1.4875,Dollar
8-Aug-00,Canada,1.4889,Dollar
9-Aug-00,Canada,1.4848,Dollar
26-Jul-00,Brazil,1.7930,Real
27-Jul-00,Brazil,1.7845,Real
28-Jul-00,Brazil,1.7860,Real
31-Jul-00,Brazil,1.7760,Real
1-Aug-00,Brazil,1.7860,Real
26-Jul-00,Australia,0.5904,Dollar
27-Jul-00,Australia,0.5891,Dollar
28-Jul-00,Australia,0.5872,Dollar
31-Jul-00,Australia,0.5787,Dollar
1-Aug-00,Australia,0.5805,Dollar
18-Jul-00,Greece,361.1000,Drachma
19-Jul-00,Greece,364.4500,Drachma
20-Jul-00,Greece,362.4000,Drachma
21-Jul-00,Greece,360.8500,Drachma
24-Jul-00,Greece,362.0000,Drachma
14-Jul-00,EMU member countries,0.9374,Euro
17-Jul-00,EMU member countries,0.9351,Euro
18-Jul-00,EMU member countries,0.9322,Euro
19-Jul-00,EMU member countries,0.9237,Euro
20-Jul-00,EMU member countries,0.9292,Euro
21-Jul-00,EMU member countries,0.9343,Euro
27-Jul-00,Denmark,7.9960,Krone
28-Jul-00,Denmark,8.0660,Krone
31-Jul-00,Denmark,8.0475,Krone
1-Aug-00,Denmark,8.0840,Krone
2-Aug-00,Denmark,8.1570,Krone
27-Jul-00,"China, P.R.",8.2793,Yuan
28-Jul-00,"China, P.R.",8.2794,Yuan
31-Jul-00,"China, P.R.",8.2792,Yuan
1-Aug-00,"China, P.R.",8.2788,Yuan
2-Aug-00,"China, P.R.",8.2791,Yuan
21-Jul-00,New Zealand,0.4630,Dollar
24-Jul-00,New Zealand,0.4597,Dollar
25-Jul-00,New Zealand,0.4597,Dollar
26-Jul-00,New Zealand,0.4607,Dollar
27-Jul-00,New Zealand,0.4584,Dollar
28-Jul-00,New Zealand,0.4573,Dollar
10-Aug-00,Canada,1.4826,Dollar
11-Aug-00,Canada,1.4839,Dollar
14-Aug-00,Canada,1.4847,Dollar
15-Aug-00,Canada,1.4870,Dollar
16-Aug-00,Canada,1.4774,Dollar
17-Aug-00,Canada,1.4759,Dollar
2-Aug-00,Brazil,1.7920,Real
3-Aug-00,Brazil,1.8020,Real
4-Aug-00,Brazil,1.7930,Real
7-Aug-00,Brazil,1.7960,Real
8-Aug-00,Brazil,1.8000,Real
2-Aug-00,Australia,0.5830,Dollar
3-Aug-00,Australia,0.5844,Dollar
4-Aug-00,Australia,0.5832,Dollar
7-Aug-00,Australia,0.5862,Dollar
8-Aug-00,Australia,0.5868,Dollar
9-Aug-00,Australia,0.5786,Dollar
25-Jul-00,Greece,359.3800,Drachma
26-Jul-00,Greece,358.2800,Drachma
27-Jul-00,Greece,361.6000,Drachma
28-Jul-00,Greece,364.9000,Drachma
31-Jul-00,Greece,363.7000,Drachma
24-Jul-00,EMU member countries,0.9314,Euro
25-Jul-00,EMU member countries,0.9391,Euro
26-Jul-00,EMU member countries,0.9413,Euro
27-Jul-00,EMU member countries,0.9331,Euro
3-Aug-00,Denmark,8.2495,Krone
4-Aug-00,Denmark,8.2180,Krone
7-Aug-00,Denmark,8.1920,Krone
8-Aug-00,Denmark,8.2690,Krone
9-Aug-00,Denmark,8.2920,Krone
3-Aug-00,"China, P.R.",8.2796,Yuan
4-Aug-00,"China, P.R.",8.2798,Yuan
7-Aug-00,"China, P.R.",8.2799,Yuan
